TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-06 21:37:43.627,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-06 21:37:43.627,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-06 21:37:43.627,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-06 21:39:28.588,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-06 21:39:28.588,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-06 21:39:28.588,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-06 21:39:28.588,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-06 21:39:28.588,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-06 21:39:53.735,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-06 21:39:53.735,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-06 21:39:53.735,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-06 21:39:53.735,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-06 21:39:53.735,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-06 21:48:16.727,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-06 21:48:16.727,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-06 21:48:16.727,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-06 21:48:16.727,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-06 21:48:16.727,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-06 21:48:29.097,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-06 21:48:29.097,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-06 21:48:29.097,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-06 21:48:29.097,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-06 21:48:29.097,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-06 21:51:14.26,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-06 21:51:14.26,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-06 21:51:14.26,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-06 21:51:14.26,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-06 21:51:14.26,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-06 21:53:38.562,,3,3
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-06 21:53:38.562,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-06 21:53:38.562,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-06 21:53:38.562,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-06 21:53:38.562,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-06 21:55:58.856,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-06 21:55:58.856,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-06 21:55:58.856,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-06 21:55:58.856,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-06 21:55:58.856,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-06 21:56:10.572,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-06 21:56:10.572,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-06 21:56:10.572,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-06 21:56:10.572,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-06 21:56:10.572,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-06 21:56:53.961,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-06 21:56:53.961,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-06 21:56:53.961,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-06 21:56:53.961,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-06 21:56:53.961,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-06 21:59:12.819,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-06 21:59:12.819,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-06 21:59:12.819,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-06 21:59:12.819,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-06 21:59:12.819,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-06 21:59:26.77,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-06 21:59:26.77,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-06 21:59:26.77,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-06 21:59:26.77,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-06 21:59:26.77,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-06 21:59:33.638,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-06 21:59:33.638,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-06 21:59:33.638,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-06 21:59:33.638,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-06 21:59:33.638,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-06 21:59:37.95,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-06 21:59:37.95,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-06 21:59:37.95,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-06 21:59:37.95,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-06 21:59:37.95,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-06 21:59:40.15,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-06 21:59:40.15,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-06 21:59:40.15,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-06 21:59:40.15,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-06 21:59:40.15,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-06 21:59:41.23,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-06 21:59:41.23,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-06 21:59:41.23,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-06 21:59:41.23,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-06 21:59:41.23,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-07 23:22:05.735,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-07 23:22:05.735,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-07 23:22:05.735,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-07 23:22:05.735,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-07 23:22:05.735,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-07 23:24:53.886,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-07 23:24:53.886,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-07 23:24:53.886,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-07 23:24:53.886,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-07 23:24:53.886,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-07 23:25:01.481,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-07 23:25:01.481,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-07 23:25:01.481,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-07 23:25:01.481,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-07 23:25:01.481,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-07 23:25:13.205,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-07 23:25:13.205,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-07 23:25:13.205,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-07 23:25:13.205,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-07 23:25:13.205,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-07 23:25:20.444,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-07 23:25:20.444,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-07 23:25:20.444,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-07 23:25:20.444,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-07 23:25:20.444,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-07 23:25:32.781,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-07 23:25:32.781,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-07 23:25:32.781,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-07 23:25:32.781,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-07 23:25:32.781,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-07 23:25:37.767,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-07 23:25:37.767,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-07 23:25:37.767,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-07 23:25:37.767,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-07 23:25:37.767,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-07 23:26:09.562,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-07 23:26:09.562,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-07 23:26:09.562,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-07 23:26:09.562,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-07 23:26:09.562,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-07 23:27:33.549,,1,1
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-07 23:27:33.549,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-07 23:27:33.549,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-07 23:27:33.549,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-07 23:27:33.549,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-07 23:49:46.816,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-07 23:49:46.816,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-07 23:49:46.816,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-07 23:49:46.816,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-07 23:49:46.816,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-07 23:49:58.887,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-07 23:49:58.887,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-07 23:49:58.887,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-07 23:49:58.887,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-07 23:49:58.887,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-07 23:50:35.473,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-07 23:50:35.473,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-07 23:50:35.473,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-07 23:50:35.473,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-07 23:50:35.473,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-07 23:51:35.537,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-07 23:51:35.537,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-07 23:51:35.537,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-07 23:51:35.537,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-07 23:51:35.537,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-07 23:51:59.077,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-07 23:51:59.077,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-07 23:51:59.077,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-07 23:51:59.077,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-07 23:51:59.077,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-07 23:52:23.915,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-07 23:52:23.915,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-07 23:52:23.915,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-07 23:52:23.915,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-07 23:52:23.915,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-07 23:52:31.559,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-07 23:52:31.559,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-07 23:52:31.559,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-07 23:52:31.559,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-07 23:52:31.559,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-07 23:52:36.868,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-07 23:52:36.868,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-07 23:52:36.868,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-07 23:52:36.868,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-07 23:52:36.868,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-07 23:52:42.49,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-07 23:52:42.49,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-07 23:52:42.49,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-07 23:52:42.49,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-07 23:52:42.49,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-07 23:52:49.041,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-07 23:52:49.041,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-07 23:52:49.041,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-07 23:52:49.041,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-07 23:52:49.041,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-07 23:54:47.577,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-07 23:54:47.577,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-07 23:54:47.577,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-07 23:54:47.577,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-07 23:54:47.577,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-07 23:55:13.465,,-1,-1
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-07 23:55:13.465,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-07 23:55:13.465,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-07 23:55:13.465,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-07 23:55:13.465,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-07 23:58:43.971,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-07 23:58:43.971,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-07 23:58:43.971,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-07 23:58:43.971,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-07 23:58:43.971,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-07 23:59:04.772,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-07 23:59:04.772,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-07 23:59:04.772,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-07 23:59:04.772,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-07 23:59:04.772,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-07 23:59:34.954,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-07 23:59:34.954,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-07 23:59:34.954,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-07 23:59:34.954,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-07 23:59:34.954,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-08 00:01:03.411,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-08 00:01:03.411,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-08 00:01:03.411,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-08 00:01:03.411,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-08 00:01:03.411,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-08 00:01:52.551,,1,1
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-08 00:01:52.551,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-08 00:01:52.551,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-08 00:01:52.551,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-08 00:01:52.551,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-08 00:03:26.894,,9360,9360
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-08 00:03:26.894,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-08 00:03:26.894,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-08 00:03:26.894,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-08 00:03:26.894,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-08 00:13:44.305,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-08 00:13:44.305,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-08 00:13:44.305,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-08 00:13:44.305,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-08 00:13:44.305,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-11 21:26:04.227,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-11 21:26:04.227,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-11 21:26:04.227,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-11 21:26:04.227,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-11 21:26:04.227,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-11 21:39:52.386,,9360,9360
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-11 21:39:52.386,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-11 21:39:52.386,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-11 21:39:52.386,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-11 21:39:52.386,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-11 21:40:49.625,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-11 21:40:49.625,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-11 21:40:49.625,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-11 21:40:49.625,,0,0
TestReverseHashMap,1T 2T 3T 4T 5T,1,2024-02-11 21:40:49.625,,0,0
TestBuildAirportMap,1T 2T 3T,1,2024-02-11 21:42:09.3,,0,0
TestMostCommonCharacter,1T 2T 3T 4T 5F,0,2024-02-11 21:42:09.3,expected:<108> but was:<104>,0,0
TestGetNumberOfCoursesToTake,1T 2T 3T 4T 5T 6T 7T 8T 9T,1,2024-02-11 21:42:09.3,,0,0
TestGetTemperatureDropCity,1T 2T 3T,1,2024-02-11 21:42:09.3,,0,0
